store,week,category,subcategory,unit,consumption,waste,consumption_with_waste
"Qargo Coffee San Antonio, TX",2026-04-13/2026-04-19,Specialty Milk,Coconut Milk,ml,1182.94,82.8058,1265.7458000000001
"Qargo Coffee San Antonio, TX",2026-04-13/2026-04-19,Syrups,Chocolate Sauce,pump,297.0,0.0,297.0
"Qargo Coffee San Antonio, TX",2026-04-13/2026-04-19,Syrups,Coconut Syrup,pump,152.0,0.0,152.0
"Qargo Coffee San Antonio, TX",2026-04-13/2026-04-19,Syrups,Dragon Fruit Syrup,pump,32.0,0.0,32.0
"Qargo Coffee San Antonio, TX",2026-04-13/2026-04-19,Syrups,Hazelnut Syrup,pump,26.0,0.0,26.0
"Qargo Coffee San Antonio, TX",2026-04-13/2026-04-19,Syrups,Sweetner syrup (optional),pump,181.0,0.0,181.0
"Qargo Coffee San Antonio, TX",2026-04-13/2026-04-19,Syrups,Syrup (Customer's Choice),pump,112.0,0.0,112.0
"Qargo Coffee San Antonio, TX",2026-04-13/2026-04-19,Syrups,Syrup (Optional),pump,2503.0,0.0,2503.0
"Qargo Coffee San Antonio, TX",2026-04-20/2026-04-26,Coffee,,g,43021.0,3011.4700000000003,46032.47
"Qargo Coffee San Antonio, TX",2026-04-20/2026-04-26,Coffee,,ml,24139.976,1689.79832,25829.77432
"Qargo Coffee San Antonio, TX",2026-04-20/2026-04-26,Dairy,Coconut Cold Foam,ml,4066.35625,284.6449375,4351.0011875
"Qargo Coffee San Antonio, TX",2026-04-20/2026-04-26,Dairy,Cold Cappuccino Foam,ml,118.294,8.28058,126.57458
"Qargo Coffee San Antonio, TX",2026-04-20/2026-04-26,Dairy,Cold Milk,ml,103093.221,7216.525470000001,110309.74647000001
"Qargo Coffee San Antonio, TX",2026-04-20/2026-04-26,Dairy,Cream Base,g,35.0,2.45,37.45
"Qargo Coffee San Antonio, TX",2026-04-20/2026-04-26,Dairy,Greek Yogurt,g,15.0,1.05,16.05
"Qargo Coffee San Antonio, TX",2026-04-20/2026-04-26,Dairy,Milk,ml,125835.2425,8808.466975000001,134643.70947499998
"Qargo Coffee San Antonio, TX",2026-04-20/2026-04-26,Dairy,Whipped Cream,ml,16.0,1.12,17.12
"Qargo Coffee San Antonio, TX",2026-04-20/2026-04-26,Dairy,Whipped Cream (Optional),ml,98.0,6.86,104.86
"Qargo Coffee San Antonio, TX",2026-04-20/2026-04-26,Specialty Milk,Almond Milk,ml,768.9110000000001,53.82377000000001,822.73477
"Qargo Coffee San Antonio, TX",2026-04-20/2026-04-26,Specialty Milk,Coconut Milk,ml,709.764,49.68348,759.44748
"Qargo Coffee San Antonio, TX",2026-04-20/2026-04-26,Syrups,Chocolate Sauce,pump,250.0,0.0,250.0
"Qargo Coffee San Antonio, TX",2026-04-20/2026-04-26,Syrups,Coconut Syrup,pump,252.0,0.0,252.0
"Qargo Coffee San Antonio, TX",2026-04-20/2026-04-26,Syrups,Dragon Fruit Syrup,pump,54.0,0.0,54.0
"Qargo Coffee San Antonio, TX",2026-04-20/2026-04-26,Syrups,Hazelnut Syrup,pump,26.0,0.0,26.0
"Qargo Coffee San Antonio, TX",2026-04-20/2026-04-26,Syrups,Sweetner syrup (optional),pump,225.0,0.0,225.0
"Qargo Coffee San Antonio, TX",2026-04-20/2026-04-26,Syrups,Syrup (Customer's Choice),pump,93.0,0.0,93.0
"Qargo Coffee San Antonio, TX",2026-04-20/2026-04-26,Syrups,Syrup (Optional),pump,2361.0,0.0,2361.0
"Qargo Coffee San Antonio, TX",2026-04-27/2026-05-03,Coffee,,g,42994.0,3009.5800000000004,46003.58
"Qargo Coffee San Antonio, TX",2026-04-27/2026-05-03,Coffee,,ml,21066.082,1474.62574,22540.707739999998
"Qargo Coffee San Antonio, TX",2026-04-27/2026-05-03,Dairy,Coconut Cold Foam,ml,3327.01875,232.89131250000003,3559.9100625
"Qargo Coffee San Antonio, TX",2026-04-27/2026-05-03,Dairy,Cold Cappuccino Foam,ml,236.588,16.56116,253.14916
"Qargo Coffee San Antonio, TX",2026-04-27/2026-05-03,Dairy,Cold Milk,ml,109362.803,7655.396210000001,117018.19921
"Qargo Coffee San Antonio, TX",2026-04-27/2026-05-03,Dairy,Cream Base,g,35.0,2.45,37.45
"Qargo Coffee San Antonio, TX",2026-04-27/2026-05-03,Dairy,Greek Yogurt,g,8.0,0.56,8.56
"Qargo Coffee San Antonio, TX",2026-04-27/2026-05-03,Dairy,Milk,ml,109954.273,7696.799110000001,117651.07211000001
"Qargo Coffee San Antonio, TX",2026-04-27/2026-05-03,Dairy,Whipped Cream,ml,9.0,0.6300000000000001,9.63
"Qargo Coffee San Antonio, TX",2026-04-27/2026-05-03,Dairy,Whipped Cream (Optional),ml,88.0,6.16,94.16
"Qargo Coffee San Antonio, TX",2026-04-27/2026-05-03,Specialty Milk,Almond Milk,ml,1035.0725,72.45507500000001,1107.527575
"Qargo Coffee San Antonio, TX",2026-04-27/2026-05-03,Specialty Milk,Coconut Milk,ml,1153.3665,80.73565500000001,1234.102155
"Qargo Coffee San Antonio, TX",2026-04-27/2026-05-03,Syrups,Chocolate Sauce,pump,216.0,0.0,216.0
"Qargo Coffee San Antonio, TX",2026-04-27/2026-05-03,Syrups,Coconut Syrup,pump,205.0,0.0,205.0
"Qargo Coffee San Antonio, TX",2026-04-27/2026-05-03,Syrups,Dragon Fruit Syrup,pump,75.0,0.0,75.0
"Qargo Coffee San Antonio, TX",2026-04-27/2026-05-03,Syrups,Hazelnut Syrup,pump,35.0,0.0,35.0
"Qargo Coffee San Antonio, TX",2026-04-27/2026-05-03,Syrups,Sweetner syrup (optional),pump,204.0,0.0,204.0
"Qargo Coffee San Antonio, TX",2026-04-27/2026-05-03,Syrups,Syrup (Customer's Choice),pump,117.0,0.0,117.0
"Qargo Coffee San Antonio, TX",2026-04-27/2026-05-03,Syrups,Syrup (Optional),pump,2356.0,0.0,2356.0
"Qargo Coffee San Antonio, TX",2026-05-04/2026-05-10,Coffee,,g,42144.5,2950.1150000000002,45094.615
"Qargo Coffee San Antonio, TX",2026-05-04/2026-05-10,Coffee,,ml,25088.828,1756.2179600000002,26845.045960000003
"Qargo Coffee San Antonio, TX",2026-05-04/2026-05-10,Dairy,Coconut Cold Foam,ml,3474.88625,243.24203750000004,3718.1282875
"Qargo Coffee San Antonio, TX",2026-05-04/2026-05-10,Dairy,Cold Cappuccino Foam,ml,177.441,12.42087,189.86187
"Qargo Coffee San Antonio, TX",2026-05-04/2026-05-10,Dairy,Cold Milk,ml,106050.57100000001,7423.539970000002,113474.11097000001
"Qargo Coffee San Antonio, TX",2026-05-04/2026-05-10,Dairy,Cream Base,g,21.0,1.4700000000000002,22.47
"Qargo Coffee San Antonio, TX",2026-05-04/2026-05-10,Dairy,Greek Yogurt,g,15.0,1.05,16.05
"Qargo Coffee San Antonio, TX",2026-05-04/2026-05-10,Dairy,Milk,ml,110471.80925,7733.026647500001,118204.8358975
"Qargo Coffee San Antonio, TX",2026-05-04/2026-05-10,Dairy,Whipped Cream,ml,9.0,0.6300000000000001,9.63
"Qargo Coffee San Antonio, TX",2026-05-04/2026-05-10,Dairy,Whipped Cream (Optional),ml,93.0,6.510000000000001,99.51
"Qargo Coffee San Antonio, TX",2026-05-04/2026-05-10,Specialty Milk,Almond Milk,ml,709.764,49.68348,759.44748
"Qargo Coffee San Antonio, TX",2026-05-04/2026-05-10,Specialty Milk,Coconut Milk,ml,887.2049999999999,62.104350000000004,949.3093499999999
"Qargo Coffee San Antonio, TX",2026-05-04/2026-05-10,Syrups,Chocolate Sauce,pump,202.0,0.0,202.0
"Qargo Coffee San Antonio, TX",2026-05-04/2026-05-10,Syrups,Coconut Syrup,pump,220.0,0.0,220.0
"Qargo Coffee San Antonio, TX",2026-05-04/2026-05-10,Syrups,Dragon Fruit Syrup,pump,28.0,0.0,28.0
"Qargo Coffee San Antonio, TX",2026-05-04/2026-05-10,Syrups,Hazelnut Syrup,pump,24.0,0.0,24.0
"Qargo Coffee San Antonio, TX",2026-05-04/2026-05-10,Syrups,Sweetner syrup (optional),pump,205.0,0.0,205.0
"Qargo Coffee San Antonio, TX",2026-05-04/2026-05-10,Syrups,Syrup (Customer's Choice),pump,100.0,0.0,100.0
"Qargo Coffee San Antonio, TX",2026-05-04/2026-05-10,Syrups,Syrup (Optional),pump,2404.0,0.0,2404.0
"Qargo Coffee San Antonio, TX",2026-05-11/2026-05-17,Coffee,,g,17808.0,1246.5600000000002,19054.56
"Qargo Coffee San Antonio, TX",2026-05-11/2026-05-17,Coffee,,ml,5208.936,364.62552,5573.561519999999
"Qargo Coffee San Antonio, TX",2026-05-11/2026-05-17,Dairy,Coconut Cold Foam,ml,1404.74125,98.33188750000001,1503.0731375
"Qargo Coffee San Antonio, TX",2026-05-11/2026-05-17,Dairy,Cold Cappuccino Foam,ml,118.294,8.28058,126.57458
"Qargo Coffee San Antonio, TX",2026-05-11/2026-05-17,Dairy,Cold Milk,ml,50748.126000000004,3552.3688200000006,54300.49482000001
"Qargo Coffee San Antonio, TX",2026-05-11/2026-05-17,Dairy,Cream Base,g,10.5,0.7350000000000001,11.235
"Qargo Coffee San Antonio, TX",2026-05-11/2026-05-17,Dairy,Greek Yogurt,g,4.0,0.28,4.28
"Qargo Coffee San Antonio, TX",2026-05-11/2026-05-17,Dairy,Milk,ml,45927.6455,3214.9351850000003,49142.580685
"Qargo Coffee San Antonio, TX",2026-05-11/2026-05-17,Dairy,Whipped Cream,ml,3.0,0.21000000000000002,3.21
"Qargo Coffee San Antonio, TX",2026-05-11/2026-05-17,Dairy,Whipped Cream (Optional),ml,42.0,2.9400000000000004,44.94
"Qargo Coffee San Antonio, TX",2026-05-11/2026-05-17,Specialty Milk,Almond Milk,ml,295.735,20.70145,316.43645000000004
"Qargo Coffee San Antonio, TX",2026-05-11/2026-05-17,Specialty Milk,Coconut Milk,ml,88.7205,6.210435,94.930935
"Qargo Coffee San Antonio, TX",2026-05-11/2026-05-17,Syrups,Chocolate Sauce,pump,91.0,0.0,91.0
"Qargo Coffee San Antonio, TX",2026-05-11/2026-05-17,Syrups,Coconut Syrup,pump,86.0,0.0,86.0
"Qargo Coffee San Antonio, TX",2026-05-11/2026-05-17,Syrups,Dragon Fruit Syrup,pump,16.0,0.0,16.0
"Qargo Coffee San Antonio, TX",2026-05-11/2026-05-17,Syrups,Hazelnut Syrup,pump,10.0,0.0,10.0
"Qargo Coffee San Antonio, TX",2026-05-11/2026-05-17,Syrups,Sweetner syrup (optional),pump,87.0,0.0,87.0
"Qargo Coffee San Antonio, TX",2026-05-11/2026-05-17,Syrups,Syrup (Customer's Choice),pump,40.0,0.0,40.0
"Qargo Coffee San Antonio, TX",2026-05-11/2026-05-17,Syrups,Syrup (Optional),pump,1020.0,0.0,1020.0
"Qargo Coffee St Louis, MO",2026-03-23/2026-03-29,Coffee,,ml,591.47,41.4029,632.8729000000001
"Qargo Coffee St Louis, MO",2026-03-23/2026-03-29,Syrups,Syrup (Optional),pump,5.0,0.0,5.0
"Qargo Coffee St Louis, MO",2026-04-06/2026-04-12,Coffee,,g,85.0,5.95,90.95
"Qargo Coffee St Louis, MO",2026-04-06/2026-04-12,Coffee,,ml,591.47,41.4029,632.8729000000001
"Qargo Coffee St Louis, MO",2026-04-06/2026-04-12,Dairy,Milk,ml,414.029,28.98203,443.01103
"Qargo Coffee St Louis, MO",2026-04-06/2026-04-12,Syrups,Syrup (Optional),pump,10.0,0.0,10.0
"Qargo Coffee St Louis, MO",2026-04-20/2026-04-26,Coffee,,ml,1774.41,124.20870000000002,1898.6187
"Qargo Coffee St Louis, MO",2026-04-20/2026-04-26,Syrups,Syrup (Optional),pump,15.0,0.0,15.0
"Qargo Coffee St Louis, MO",2026-04-27/2026-05-03,Coffee,,g,8669.0,606.83,9275.83
"Qargo Coffee St Louis, MO",2026-04-27/2026-05-03,Coffee,,ml,8043.992,563.0794400000001,8607.07144
"Qargo Coffee St Louis, MO",2026-04-27/2026-05-03,Dairy,Cold Milk,ml,4554.3189999999995,318.80233,4873.12133
"Qargo Coffee St Louis, MO",2026-04-27/2026-05-03,Dairy,Cream Base,g,10.5,0.7350000000000001,11.235
"Qargo Coffee St Louis, MO",2026-04-27/2026-05-03,Dairy,Greek Yogurt,g,5.0,0.35000000000000003,5.35
"Qargo Coffee St Louis, MO",2026-04-27/2026-05-03,Dairy,Milk,ml,36478.91225,2553.5238575000003,39032.436107500005
"Qargo Coffee St Louis, MO",2026-04-27/2026-05-03,Dairy,Whipped Cream (Optional),ml,21.0,1.4700000000000002,22.47
"Qargo Coffee St Louis, MO",2026-04-27/2026-05-03,Syrups,Chocolate Sauce,pump,42.0,0.0,42.0
"Qargo Coffee St Louis, MO",2026-04-27/2026-05-03,Syrups,Dragon Fruit Syrup,pump,14.0,0.0,14.0
"Qargo Coffee St Louis, MO",2026-04-27/2026-05-03,Syrups,Syrup (Customer's Choice),pump,5.0,0.0,5.0
"Qargo Coffee St Louis, MO",2026-04-27/2026-05-03,Syrups,Syrup (Optional),pump,485.0,0.0,485.0
"Qargo Coffee St Louis, MO",2026-05-04/2026-05-10,Coffee,,g,24848.0,1739.3600000000001,26587.36
"Qargo Coffee St Louis, MO",2026-05-04/2026-05-10,Coffee,,ml,27627.399,1933.9179300000003,29561.31693
"Qargo Coffee St Louis, MO",2026-05-04/2026-05-10,Dairy,Coconut Cold Foam,ml,1922.2775000000001,134.55942500000003,2056.836925
"Qargo Coffee St Louis, MO",2026-05-04/2026-05-10,Dairy,Cold Cappuccino Foam,ml,118.294,8.28058,126.57458
"Qargo Coffee St Louis, MO",2026-05-04/2026-05-10,Dairy,Cold Milk,ml,37617.492,2633.22444,40250.71644
"Qargo Coffee St Louis, MO",2026-05-04/2026-05-10,Dairy,Cream Base,g,87.5,6.125000000000001,93.625
"Qargo Coffee St Louis, MO",2026-05-04/2026-05-10,Dairy,Greek Yogurt,g,41.0,2.87,43.87
"Qargo Coffee St Louis, MO",2026-05-04/2026-05-10,Dairy,Milk,ml,83190.2555,5823.317885,89013.573385
"Qargo Coffee St Louis, MO",2026-05-04/2026-05-10,Dairy,Whipped Cream (Optional),ml,131.0,9.170000000000002,140.17000000000002
"Qargo Coffee St Louis, MO",2026-05-04/2026-05-10,Specialty Milk,Almond Milk,ml,236.588,16.56116,253.14916
"Qargo Coffee St Louis, MO",2026-05-04/2026-05-10,Specialty Milk,Coconut Milk,ml,680.1905,47.613335000000006,727.803835
"Qargo Coffee St Louis, MO",2026-05-04/2026-05-10,Syrups,Chocolate Sauce,pump,274.0,0.0,274.0
"Qargo Coffee St Louis, MO",2026-05-04/2026-05-10,Syrups,Coconut Syrup,pump,120.0,0.0,120.0
"Qargo Coffee St Louis, MO",2026-05-04/2026-05-10,Syrups,Dragon Fruit Syrup,pump,121.0,0.0,121.0
"Qargo Coffee St Louis, MO",2026-05-04/2026-05-10,Syrups,Hazelnut Syrup,pump,8.0,0.0,8.0
"Qargo Coffee St Louis, MO",2026-05-04/2026-05-10,Syrups,Sweetner syrup (optional),pump,92.0,0.0,92.0
"Qargo Coffee St Louis, MO",2026-05-04/2026-05-10,Syrups,Syrup (Customer's Choice),pump,176.0,0.0,176.0
"Qargo Coffee St Louis, MO",2026-05-04/2026-05-10,Syrups,Syrup (Optional),pump,1194.0,0.0,1194.0
"Qargo Coffee St Louis, MO",2026-05-11/2026-05-17,Coffee,,g,5753.0,402.71000000000004,6155.71
"Qargo Coffee St Louis, MO",2026-05-11/2026-05-17,Coffee,,ml,2132.042,149.24294,2281.28494
"Qargo Coffee St Louis, MO",2026-05-11/2026-05-17,Dairy,Coconut Cold Foam,ml,443.6025,31.052175000000005,474.654675
"Qargo Coffee St Louis, MO",2026-05-11/2026-05-17,Dairy,Cold Cappuccino Foam,ml,118.294,8.28058,126.57458
"Qargo Coffee St Louis, MO",2026-05-11/2026-05-17,Dairy,Cold Milk,ml,13308.075,931.5652500000001,14239.64025
"Qargo Coffee St Louis, MO",2026-05-11/2026-05-17,Dairy,Cream Base,g,7.0,0.49000000000000005,7.49
"Qargo Coffee St Louis, MO",2026-05-11/2026-05-17,Dairy,Greek Yogurt,g,4.0,0.28,4.28
"Qargo Coffee St Louis, MO",2026-05-11/2026-05-17,Dairy,Milk,ml,19488.9365,1364.2255550000002,20853.162055
"Qargo Coffee St Louis, MO",2026-05-11/2026-05-17,Dairy,Whipped Cream (Optional),ml,31.0,2.1700000000000004,33.17
"Qargo Coffee St Louis, MO",2026-05-11/2026-05-17,Specialty Milk,Almond Milk,ml,325.3085,22.771595,348.080095
"Qargo Coffee St Louis, MO",2026-05-11/2026-05-17,Specialty Milk,Coconut Milk,ml,354.882,24.84174,379.72374
"Qargo Coffee St Louis, MO",2026-05-11/2026-05-17,Syrups,Chocolate Sauce,pump,73.0,0.0,73.0
"Qargo Coffee St Louis, MO",2026-05-11/2026-05-17,Syrups,Coconut Syrup,pump,28.0,0.0,28.0
"Qargo Coffee St Louis, MO",2026-05-11/2026-05-17,Syrups,Dragon Fruit Syrup,pump,53.0,0.0,53.0
"Qargo Coffee St Louis, MO",2026-05-11/2026-05-17,Syrups,Hazelnut Syrup,pump,11.0,0.0,11.0
"Qargo Coffee St Louis, MO",2026-05-11/2026-05-17,Syrups,Sweetner syrup (optional),pump,50.0,0.0,50.0
"Qargo Coffee St Louis, MO",2026-05-11/2026-05-17,Syrups,Syrup (Customer's Choice),pump,44.0,0.0,44.0
"Qargo Coffee St Louis, MO",2026-05-11/2026-05-17,Syrups,Syrup (Optional),pump,247.0,0.0,247.0
"Qargo Coffee St Petersburg, FL",2025-12-29/2026-01-04,Coffee,,g,4992.0,349.44000000000005,5341.4400000000005
"Qargo Coffee St Petersburg, FL",2025-12-29/2026-01-04,Coffee,,ml,10296.578000000001,720.7604600000002,11017.33846
"Qargo Coffee St Petersburg, FL",2025-12-29/2026-01-04,Dairy,Cold Milk,ml,10705.607,749.3924900000001,11454.99949
"Qargo Coffee St Petersburg, FL",2025-12-29/2026-01-04,Dairy,Cream Base,g,3.5,0.24500000000000002,3.745
"Qargo Coffee St Petersburg, FL",2025-12-29/2026-01-04,Dairy,Greek Yogurt,g,2.0,0.14,2.14
"Qargo Coffee St Petersburg, FL",2025-12-29/2026-01-04,Dairy,Milk,ml,14313.574,1001.9501800000002,15315.52418
"Qargo Coffee St Petersburg, FL",2025-12-29/2026-01-04,Dairy,Whipped Cream (Optional),ml,10.0,0.7000000000000001,10.7
"Qargo Coffee St Petersburg, FL",2025-12-29/2026-01-04,Specialty Milk,Almond Milk,ml,177.441,12.42087,189.86187
"Qargo Coffee St Petersburg, FL",2025-12-29/2026-01-04,Specialty Milk,Coconut Milk,ml,621.0435,43.473045000000006,664.516545
"Qargo Coffee St Petersburg, FL",2025-12-29/2026-01-04,Syrups,Chocolate Sauce,pump,35.0,0.0,35.0
"Qargo Coffee St Petersburg, FL",2025-12-29/2026-01-04,Syrups,Dragon Fruit Syrup,pump,5.0,0.0,5.0
"Qargo Coffee St Petersburg, FL",2025-12-29/2026-01-04,Syrups,Hazelnut Syrup,pump,6.0,0.0,6.0
"Qargo Coffee St Petersburg, FL",2025-12-29/2026-01-04,Syrups,Rose Syrup,pump,4.0,0.0,4.0
"Qargo Coffee St Petersburg, FL",2025-12-29/2026-01-04,Syrups,Sweetner syrup (optional),pump,18.0,0.0,18.0
"Qargo Coffee St Petersburg, FL",2025-12-29/2026-01-04,Syrups,Syrup (Customer's Choice),pump,9.0,0.0,9.0
"Qargo Coffee St Petersburg, FL",2025-12-29/2026-01-04,Syrups,Syrup (Optional),pump,383.0,0.0,383.0
"Qargo Coffee St Petersburg, FL",2025-12-29/2026-01-04,Syrups,Vanilla Syrup,pump,2.0,0.0,2.0
"Qargo Coffee St Petersburg, FL",2026-01-05/2026-01-11,Coffee,,g,9649.0,675.4300000000001,10324.43
"Qargo Coffee St Petersburg, FL",2026-01-05/2026-01-11,Coffee,,ml,13964.192000000001,977.4934400000002,14941.685440000001
"Qargo Coffee St Petersburg, FL",2026-01-05/2026-01-11,Dairy,Cold Cappuccino Foam,ml,59.147,4.14029,63.28729
"Qargo Coffee St Petersburg, FL",2026-01-05/2026-01-11,Dairy,Cold Milk,ml,21825.243,1527.76701,23353.010009999998
"Qargo Coffee St Petersburg, FL",2026-01-05/2026-01-11,Dairy,Cream Base,g,10.5,0.7350000000000001,11.235
"Qargo Coffee St Petersburg, FL",2026-01-05/2026-01-11,Dairy,Greek Yogurt,g,8.0,0.56,8.56
"Qargo Coffee St Petersburg, FL",2026-01-05/2026-01-11,Dairy,Milk,ml,23525.71925,1646.8003475,25172.5195975
"Qargo Coffee St Petersburg, FL",2026-01-05/2026-01-11,Dairy,Whipped Cream,ml,2.0,0.14,2.14
"Qargo Coffee St Petersburg, FL",2026-01-05/2026-01-11,Dairy,Whipped Cream (Optional),ml,16.0,1.12,17.12
"Qargo Coffee St Petersburg, FL",2026-01-05/2026-01-11,Specialty Milk,Almond Milk,ml,118.294,8.28058,126.57458
"Qargo Coffee St Petersburg, FL",2026-01-05/2026-01-11,Specialty Milk,Coconut Milk,ml,177.441,12.42087,189.86187
"Qargo Coffee St Petersburg, FL",2026-01-05/2026-01-11,Syrups,Chocolate Sauce,pump,36.0,0.0,36.0
"Qargo Coffee St Petersburg, FL",2026-01-05/2026-01-11,Syrups,Dragon Fruit Syrup,pump,21.0,0.0,21.0
"Qargo Coffee St Petersburg, FL",2026-01-05/2026-01-11,Syrups,Hazelnut Syrup,pump,4.0,0.0,4.0
"Qargo Coffee St Petersburg, FL",2026-01-05/2026-01-11,Syrups,Rose Syrup,pump,4.0,0.0,4.0
"Qargo Coffee St Petersburg, FL",2026-01-05/2026-01-11,Syrups,Sweetner syrup (optional),pump,21.0,0.0,21.0
"Qargo Coffee St Petersburg, FL",2026-01-05/2026-01-11,Syrups,Syrup (Customer's Choice),pump,10.0,0.0,10.0
"Qargo Coffee St Petersburg, FL",2026-01-05/2026-01-11,Syrups,Syrup (Optional),pump,728.0,0.0,728.0
"Qargo Coffee St Petersburg, FL",2026-01-12/2026-01-18,Coffee,,g,16601.0,1162.0700000000002,17763.07
"Qargo Coffee St Petersburg, FL",2026-01-12/2026-01-18,Coffee,,ml,20473.362,1433.1353400000003,21906.49734
"Qargo Coffee St Petersburg, FL",2026-01-12/2026-01-18,Dairy,Cold Cappuccino Foam,ml,295.735,20.70145,316.43645000000004
"Qargo Coffee St Petersburg, FL",2026-01-12/2026-01-18,Dairy,Cold Milk,ml,18572.158,1300.05106,19872.20906
"Qargo Coffee St Petersburg, FL",2026-01-12/2026-01-18,Dairy,Cream Base,g,10.5,0.7350000000000001,11.235
"Qargo Coffee St Petersburg, FL",2026-01-12/2026-01-18,Dairy,Greek Yogurt,g,6.0,0.42000000000000004,6.42
"Qargo Coffee St Petersburg, FL",2026-01-12/2026-01-18,Dairy,Milk,ml,49949.6415,3496.474905,53446.116405
"Qargo Coffee St Petersburg, FL",2026-01-12/2026-01-18,Dairy,Whipped Cream,ml,3.0,0.21000000000000002,3.21
"Qargo Coffee St Petersburg, FL",2026-01-12/2026-01-18,Dairy,Whipped Cream (Optional),ml,34.0,2.3800000000000003,36.38
"Qargo Coffee St Petersburg, FL",2026-01-12/2026-01-18,Specialty Milk,Almond Milk,ml,325.3085,22.771595,348.080095
"Qargo Coffee St Petersburg, FL",2026-01-12/2026-01-18,Specialty Milk,Coconut Milk,ml,325.3085,22.771595,348.080095
"Qargo Coffee St Petersburg, FL",2026-01-12/2026-01-18,Syrups,Chocolate Sauce,pump,86.0,0.0,86.0
"Qargo Coffee St Petersburg, FL",2026-01-12/2026-01-18,Syrups,Dragon Fruit Syrup,pump,31.0,0.0,31.0
"Qargo Coffee St Petersburg, FL",2026-01-12/2026-01-18,Syrups,Hazelnut Syrup,pump,11.0,0.0,11.0
"Qargo Coffee St Petersburg, FL",2026-01-12/2026-01-18,Syrups,Rose Syrup,pump,5.0,0.0,5.0
"Qargo Coffee St Petersburg, FL",2026-01-12/2026-01-18,Syrups,Sweetner syrup (optional),pump,23.0,0.0,23.0
"Qargo Coffee St Petersburg, FL",2026-01-12/2026-01-18,Syrups,Syrup (Customer's Choice),pump,29.0,0.0,29.0
"Qargo Coffee St Petersburg, FL",2026-01-12/2026-01-18,Syrups,Syrup (Optional),pump,1046.0,0.0,1046.0
"Qargo Coffee St Petersburg, FL",2026-01-12/2026-01-18,Syrups,Vanilla Syrup,pump,3.0,0.0,3.0
"Qargo Coffee St Petersburg, FL",2026-01-19/2026-01-25,Coffee,,g,13770.0,963.9000000000001,14733.9
"Qargo Coffee St Petersburg, FL",2026-01-19/2026-01-25,Coffee,,ml,27451.958000000002,1921.6370600000002,29373.595060000003
"Qargo Coffee St Petersburg, FL",2026-01-19/2026-01-25,Dairy,Cold Milk,ml,23717.947,1660.2562900000003,25378.20329
"Qargo Coffee St Petersburg, FL",2026-01-19/2026-01-25,Dairy,Cream Base,g,17.5,1.225,18.725
"Qargo Coffee St Petersburg, FL",2026-01-19/2026-01-25,Dairy,Greek Yogurt,g,8.0,0.56,8.56
"Qargo Coffee St Petersburg, FL",2026-01-19/2026-01-25,Dairy,Milk,ml,40811.43,2856.8001000000004,43668.2301
"Qargo Coffee St Petersburg, FL",2026-01-19/2026-01-25,Dairy,Whipped Cream (Optional),ml,37.0,2.5900000000000003,39.59
"Qargo Coffee St Petersburg, FL",2026-01-19/2026-01-25,Specialty Milk,Almond Milk,ml,295.735,20.70145,316.43645000000004
"Qargo Coffee St Petersburg, FL",2026-01-19/2026-01-25,Specialty Milk,Coconut Milk,ml,443.60249999999996,31.052175000000002,474.65467499999994
"Qargo Coffee St Petersburg, FL",2026-01-19/2026-01-25,Syrups,Chocolate Sauce,pump,99.0,0.0,99.0
"Qargo Coffee St Petersburg, FL",2026-01-19/2026-01-25,Syrups,Coconut Syrup,pump,3.0,0.0,3.0
"Qargo Coffee St Petersburg, FL",2026-01-19/2026-01-25,Syrups,Dragon Fruit Syrup,pump,27.0,0.0,27.0
"Qargo Coffee St Petersburg, FL",2026-01-19/2026-01-25,Syrups,Hazelnut Syrup,pump,10.0,0.0,10.0
"Qargo Coffee St Petersburg, FL",2026-01-19/2026-01-25,Syrups,Pure Cane Syrup,pump,4.0,0.0,4.0
"Qargo Coffee St Petersburg, FL",2026-01-19/2026-01-25,Syrups,Sweetner syrup (optional),pump,33.0,0.0,33.0
"Qargo Coffee St Petersburg, FL",2026-01-19/2026-01-25,Syrups,Syrup (Customer's Choice),pump,25.0,0.0,25.0
"Qargo Coffee St Petersburg, FL",2026-01-19/2026-01-25,Syrups,Syrup (Optional),pump,994.0,0.0,994.0
"Qargo Coffee St Petersburg, FL",2026-01-19/2026-01-25,Syrups,Vanilla Syrup,pump,6.0,0.0,6.0
"Qargo Coffee St Petersburg, FL",2026-01-26/2026-02-01,Coffee,,g,11113.0,777.9100000000001,11890.91
"Qargo Coffee St Petersburg, FL",2026-01-26/2026-02-01,Coffee,,ml,16564.16,1159.4912000000002,17723.6512
"Qargo Coffee St Petersburg, FL",2026-01-26/2026-02-01,Dairy,Coconut Cold Foam,ml,73.93375,5.1753625,79.10911250000001
"Qargo Coffee St Petersburg, FL",2026-01-26/2026-02-01,Dairy,Cold Milk,ml,12243.429,857.0400300000001,13100.46903
"Qargo Coffee St Petersburg, FL",2026-01-26/2026-02-01,Dairy,Greek Yogurt,g,2.0,0.14,2.14
